"資料期別","縣市","鄉鎮市區","設有戶籍住宅之平均人口數"
"100Q3","台南市","北門區",4.67
"100Q3","台南市","新化區",3.92
"100Q3","台南市","善化區",3.64
"100Q3","台南市","新市區",3.84
"100Q3","台南市","安定區",4.07
"100Q3","台南市","山上區",4.37
"100Q3","台南市","玉井區",3.96
"100Q3","台南市","楠西區",4.09
"100Q3","台南市","南化區",4.43
"100Q3","台南市","左鎮區",3.98
"100Q3","台南市","仁德區",3.44
"100Q3","台南市","歸仁區",3.84
"100Q3","台南市","關廟區",4.21
"100Q3","台南市","龍崎區",4.59
"100Q3","台南市","永康區",3.35
"100Q3","台南市","東區",3.32
"100Q3","台南市","南區",3.48
"100Q3","台南市","北區",3.22
"100Q3","台南市","安南區",3.93
"100Q3","台南市","安平區",3.17
"100Q3","台南市","中西區",3.19
"100Q3","高雄市","",3.39
"100Q3","高雄市","鹽埕區",3.05
"100Q3","高雄市","鼓山區",3.03
"100Q3","高雄市","左營區",3.07
"100Q3","高雄市","楠梓區",3.30
"100Q3","高雄市","三民區",3.25
"100Q3","高雄市","新興區",2.91
"100Q3","高雄市","前金區",2.69
"100Q3","高雄市","苓雅區",3.14
"100Q3","高雄市","前鎮區",3.25
"100Q3","高雄市","旗津區",4.35
"100Q3","高雄市","小港區",3.80
"100Q3","高雄市","鳳山區",3.22
"100Q3","高雄市","林園區",4.04
"100Q3","高雄市","大寮區",3.45
"100Q3","高雄市","大樹區",4.30
"100Q3","高雄市","大社區",3.42
"100Q3","高雄市","仁武區",3.23
"100Q3","高雄市","鳥松區",3.17
"100Q3","高雄市","岡山區",3.50
"100Q3","高雄市","橋頭區",3.52
"100Q3","高雄市","燕巢區",4.26
"100Q3","高雄市","田寮區",4.21
"100Q3","高雄市","阿蓮區",4.22
"100Q3","高雄市","路竹區",4.14
"100Q3","高雄市","湖內區",3.56
"100Q3","高雄市","茄萣區",4.47
"100Q3","高雄市","永安區",4.34
"100Q3","高雄市","彌陀區",4.72
"100Q3","高雄市","梓官區",3.86
"100Q3","高雄市","旗山區",3.81
"100Q3","高雄市","美濃區",4.94
"100Q3","高雄市","六龜區",3.68
"100Q3","高雄市","甲仙區",3.64
"100Q3","高雄市","杉林區",4.13
"100Q3","高雄市","內門區",5.50
"100Q3","高雄市","茂林區",4.77
"100Q3","高雄市","桃源區",4.96
"100Q3","高雄市","那瑪夏區",4.82
"100Q3","宜蘭縣","",3.65
"100Q3","宜蘭縣","宜蘭市",3.40
"100Q3","宜蘭縣","羅東鎮",3.58
"100Q3","宜蘭縣","蘇澳鎮",3.80
"100Q3","宜蘭縣","頭城鎮",4.00
"100Q3","宜蘭縣","礁溪鄉",3.72
"100Q3","宜蘭縣","壯圍鄉",4.10
"100Q3","宜蘭縣","員山鄉",3.75
"100Q3","宜蘭縣","冬山鄉",3.49
"100Q3","宜蘭縣","五結鄉",3.49
"100Q3","宜蘭縣","三星鄉",3.68
"100Q3","宜蘭縣","大同鄉",4.54
"100Q3","宜蘭縣","南澳鄉",5.53
"100Q3","新竹縣","",3.87
"100Q3","新竹縣","竹北市",3.47
"100Q3","新竹縣","關西鎮",4.94
"100Q3","新竹縣","新埔鎮",4.30
"100Q3","新竹縣","竹東鎮",3.72
"100Q3","新竹縣","湖口鄉",3.93
"100Q3","新竹縣","橫山鄉",4.24
"100Q3","新竹縣","新豐鄉",4.10
"100Q3","新竹縣","芎林鄉",4.23
"100Q3","新竹縣","寶山鄉",3.67
"100Q3","新竹縣","北埔鄉",4.71
"100Q3","新竹縣","峨眉鄉",4.95
"100Q3","新竹縣","尖石鄉",4.16
"100Q3","新竹縣","五峰鄉",4.14
"100Q3","苗栗縣","",4.14
"100Q3","苗栗縣","苗栗市",3.56
"100Q3","苗栗縣","苑裡鎮",4.72
"100Q3","苗栗縣","通霄鎮",4.92
"100Q3","苗栗縣","竹南鎮",3.84
"100Q3","苗栗縣","頭份鎮",3.80
"100Q3","苗栗縣","後龍鎮",4.74
"100Q3","苗栗縣","卓蘭鎮",4.84
"100Q3","苗栗縣","大湖鄉",4.62
"100Q3","苗栗縣","公館鄉",4.14
"100Q3","苗栗縣","銅鑼鄉",4.47
"100Q3","苗栗縣","南庄鄉",4.32
"100Q3","苗栗縣","頭屋鄉",4.50
"100Q3","苗栗縣","三義鄉",4.39
"100Q3","苗栗縣","西湖鄉",5.57
"100Q3","苗栗縣","造橋鄉",4.50
"100Q3","苗栗縣","三灣鄉",4.35
"100Q3","苗栗縣","獅潭鄉",4.10
"100Q3","苗栗縣","泰安鄉",6.19
"100Q3","彰化縣","",4.68
"100Q3","彰化縣","彰化市",3.88
"100Q3","彰化縣","鹿港鎮",4.83
"100Q3","彰化縣","和美鎮",4.37
"100Q3","彰化縣","北斗鎮",4.05
"100Q3","彰化縣","員林鎮",4.31
"100Q3","彰化縣","溪湖鎮",5.09
"100Q3","彰化縣","田中鎮",4.29
"100Q3","彰化縣","二林鎮",5.74
"100Q3","彰化縣","線西鄉",5.59
"100Q3","彰化縣","伸港鄉",5.24
"100Q3","彰化縣","福興鄉",5.72
"100Q3","彰化縣","秀水鄉",4.92
"100Q3","彰化縣","花壇鄉",4.32
"100Q3","彰化縣","芬園鄉",5.05
"100Q3","彰化縣","大村鄉",5.90
"100Q3","彰化縣","埔鹽鄉",6.88
"100Q3","彰化縣","埔心鄉",4.30
"100Q3","彰化縣","永靖鄉",5.52
"100Q3","彰化縣","社頭鄉",5.42
"100Q3","彰化縣","二水鄉",4.36
"100Q3","彰化縣","田尾鄉",4.38
"100Q3","彰化縣","埤頭鄉",4.76
"100Q3","彰化縣","芳苑鄉",5.57
"100Q3","彰化縣","大城鄉",6.79
"100Q3","彰化縣","竹塘鄉",4.87
"100Q3","彰化縣","溪州鄉",5.49
"100Q3","南投縣","",4.09
"100Q3","南投縣","南投市",3.73
"100Q3","南投縣","埔里鎮",3.91
"100Q3","南投縣","草屯鎮",4.13
"100Q3","南投縣","竹山鎮",3.86
"100Q3","南投縣","集集鎮",4.11
"100Q3","南投縣","名間鄉",4.95
"100Q3","南投縣","鹿谷鄉",4.55
"100Q3","南投縣","中寮鄉",4.62
"100Q3","南投縣","魚池鄉",4.93
"100Q3","南投縣","國姓鄉",4.07
"100Q3","南投縣","水里鄉",3.76
"100Q3","南投縣","信義鄉",5.16
"100Q3","南投縣","仁愛鄉",4.18
"100Q3","雲林縣","",4.42
"100Q3","雲林縣","斗六市",3.64
"100Q3","雲林縣","斗南鎮",3.91
"100Q3","雲林縣","虎尾鎮",3.82
"100Q3","雲林縣","西螺鎮",4.57
"100Q3","雲林縣","土庫鎮",4.80
"100Q3","雲林縣","北港鎮",3.84
"100Q3","雲林縣","古坑鄉",4.61
"100Q3","雲林縣","大埤鄉",4.70
"100Q3","雲林縣","莿桐鄉",4.73
"100Q3","雲林縣","林內鄉",4.53
"100Q3","雲林縣","二崙鄉",5.19
"100Q3","雲林縣","崙背鄉",4.91
"100Q3","雲林縣","麥寮鄉",5.36
"100Q3","雲林縣","東勢鄉",5.02
"100Q3","雲林縣","褒忠鄉",4.90
"100Q3","雲林縣","台西鄉",5.26
"100Q3","雲林縣","元長鄉",5.00
"100Q3","雲林縣","四湖鄉",4.91
"100Q3","雲林縣","口湖鄉",5.55
"100Q3","雲林縣","水林鄉",5.29
"100Q3","嘉義縣","",4.49
"100Q3","嘉義縣","太保市",4.14
"100Q3","嘉義縣","朴子市",4.21
"100Q3","嘉義縣","布袋鎮",4.64
"100Q3","嘉義縣","大林鎮",4.13
"100Q3","嘉義縣","民雄鄉",4.04
"100Q3","嘉義縣","溪口鄉",5.47
"100Q3","嘉義縣","新港鄉",5.17
"100Q3","嘉義縣","六腳鄉",5.26
"100Q3","嘉義縣","東石鄉",5.39
"100Q3","嘉義縣","義竹鄉",4.95
"100Q3","嘉義縣","鹿草鄉",5.03
"100Q3","嘉義縣","水上鄉",3.91
"100Q3","嘉義縣","中埔鄉",4.38
"100Q3","嘉義縣","竹崎鄉",4.94
"100Q3","嘉義縣","梅山鄉",4.69
"100Q3","嘉義縣","番路鄉",4.27
"100Q3","嘉義縣","大埔鄉",5.64
"100Q3","嘉義縣","阿里山鄉",5.09
"100Q3","屏東縣","",4.08
"100Q3","屏東縣","屏東市",3.48
"100Q3","屏東縣","潮州鎮",3.57
"100Q3","屏東縣","東港鎮",4.30
"100Q3","屏東縣","恆春鎮",3.92
"100Q3","屏東縣","萬丹鄉",4.39
"100Q3","屏東縣","長治鄉",4.09
"100Q3","屏東縣","麟洛鄉",3.75
"100Q3","屏東縣","九如鄉",4.31
"100Q3","屏東縣","里港鄉",4.41
"100Q3","屏東縣","鹽埔鄉",5.02
"100Q3","屏東縣","高樹鄉",5.06
"100Q3","屏東縣","萬巒鄉",4.95
"100Q3","屏東縣","內埔鄉",4.14
"100Q3","屏東縣","竹田鄉",4.13
"100Q3","屏東縣","新埤鄉",4.58
"100Q3","屏東縣","枋寮鄉",4.00
"100Q3","屏東縣","新園鄉",4.55
"100Q3","屏東縣","崁頂鄉",5.94
"100Q3","屏東縣","林邊鄉",4.30
"100Q3","屏東縣","南州鄉",4.27
"100Q3","屏東縣","佳冬鄉",4.72
"100Q3","屏東縣","琉球鄉",5.19
"100Q3","屏東縣","車城鄉",3.99
"100Q3","屏東縣","滿州鄉",3.95
"100Q3","屏東縣","枋山鄉",4.17
"100Q3","屏東縣","三地門鄉",4.95
"100Q3","屏東縣","霧台鄉",3.71
"100Q3","屏東縣","瑪家鄉",5.01
"100Q3","屏東縣","泰武鄉",6.24
"100Q3","屏東縣","來義鄉",4.70
"100Q3","屏東縣","春日鄉",4.75
"100Q3","屏東縣","獅子鄉",4.31
"100Q3","屏東縣","牡丹鄉",4.11
"100Q3","台東縣","",3.61
"100Q3","台東縣","台東市",3.57
"100Q3","台東縣","成功鎮",3.54
"100Q3","台東縣","關山鎮",3.80
"100Q3","台東縣","卑南鄉",3.52
"100Q3","台東縣","大武鄉",3.60
"100Q3","台東縣","太麻里鄉",3.44
"100Q3","台東縣","東河鄉",3.17
"100Q3","台東縣","長濱鄉",3.01
"100Q3","台東縣","鹿野鄉",3.54
"100Q3","台東縣","池上鄉",3.62
"100Q3","台東縣","綠島鄉",5.72
"100Q3","台東縣","延平鄉",4.62
"100Q3","台東縣","海端鄉",4.87
"100Q3","台東縣","達仁鄉",3.64
"100Q3","台東縣","金峰鄉",4.91
"100Q3","台東縣","蘭嶼鄉",4.45
"100Q3","花蓮縣","",3.47
"100Q3","花蓮縣","花蓮市",3.45
"100Q3","花蓮縣","鳳林鎮",3.20
"100Q3","花蓮縣","玉里鎮",3.57
"100Q3","花蓮縣","新城鄉",3.31
"100Q3","花蓮縣","吉安鄉",3.25
"100Q3","花蓮縣","壽豐鄉",3.41
"100Q3","花蓮縣","光復鄉",3.38
"100Q3","花蓮縣","豐濱鄉",3.38
"100Q3","花蓮縣","瑞穗鄉",3.41
"100Q3","花蓮縣","富里鄉",3.53
"100Q3","花蓮縣","秀林鄉",5.02
"100Q3","花蓮縣","萬榮鄉",4.99
"100Q3","花蓮縣","卓溪鄉",4.53
"100Q3","澎湖縣","",4.01
"100Q3","澎湖縣","馬公市",3.77
"100Q3","澎湖縣","湖西鄉",4.14
"100Q3","澎湖縣","白沙鄉",4.59
"100Q3","澎湖縣","西嶼鄉",4.03
"100Q3","澎湖縣","望安鄉",5.50
"100Q3","澎湖縣","七美鄉",4.95
"100Q3","基隆市","",3.02
"100Q3","基隆市","中正區",2.95
"100Q3","基隆市","七堵區",3.08
"100Q3","基隆市","暖暖區",2.97
"100Q3","基隆市","仁愛區",3.29
"100Q3","基隆市","中山區",3.05
"100Q3","基隆市","安樂區",2.99
"100Q3","基隆市","信義區",2.88
"100Q3","新竹市","",3.47
"100Q3","新竹市","新竹市",3.47
"100Q3","嘉義市","",3.83
"100Q3","嘉義市","嘉義市",3.83
"100Q3","金門縣","",6.66
"100Q3","金門縣","金城鎮",6.54
"100Q3","金門縣","金湖鎮",6.35
"100Q3","金門縣","金沙鎮",6.19
"100Q3","金門縣","金寧鄉",7.23
"100Q3","金門縣","烈嶼鄉",7.62
"100Q3","金門縣","烏坵鄉",10.60
"100Q3","連江縣","",8.22
"100Q3","連江縣","南竿鄉",8.97
"100Q3","連江縣","北竿鄉",7.60
"100Q3","連江縣","莒光鄉",8.40
"100Q3","連江縣","東引鄉",6.09
"100Q4","全國","",4.12
"100Q4","新北市","",3.23
"100Q4","新北市","板橋區",3.33
"100Q4","新北市","三重區",3.27
"100Q4","新北市","中和區",3.04
"100Q4","新北市","永和區",3.10
"100Q4","新北市","新莊區",3.41
"100Q4","新北市","新店區",2.90
"100Q4","新北市","樹林區",3.42
"100Q4","新北市","鶯歌區",3.76
"100Q4","新北市","三峽區",3.44
"100Q4","新北市","淡水區",2.78
"100Q4","新北市","汐止區",2.72
"100Q4","新北市","瑞芳區",3.35
"100Q4","新北市","土城區",3.39
"100Q4","新北市","蘆洲區",3.50
"100Q4","新北市","五股區",3.46
"100Q4","新北市","泰山區",3.34
"100Q4","新北市","林口區",3.26
"100Q4","新北市","深坑區",3.01
"100Q4","新北市","石碇區",3.40
"100Q4","新北市","坪林區",3.76
"100Q4","新北市","三芝區",3.29
"100Q4","新北市","石門區",5.43
"100Q4","新北市","八里區",3.47
"100Q4","新北市","平溪區",3.04
"100Q4","新北市","雙溪區",3.82
"100Q4","新北市","貢寮區",4.83
"100Q4","新北市","金山區",4.28
"100Q4","新北市","萬里區",4.26
"100Q4","新北市","烏來區",5.12
"100Q4","台北市","",3.42
"100Q4","台北市","松山區",3.48
"100Q4","台北市","信義區",3.31
"100Q4","台北市","大安區",3.43
"100Q4","台北市","中山區",2.97
"100Q4","台北市","中正區",3.53
"100Q4","台北市","大同區",3.49
"100Q4","台北市","萬華區",3.30
"100Q4","台北市","文山區",3.39
"100Q4","台北市","南港區",3.50
"100Q4","台北市","內湖區",3.48
"100Q4","台北市","士林區",3.61
"100Q4","台北市","北投區",3.63
"100Q4","桃園市","",3.51
"100Q4","桃園市","桃園區",3.29
"100Q4","桃園市","中壢區",3.37
"100Q4","桃園市","平鎮區",3.55
"100Q4","桃園市","八德區",3.49
"100Q4","桃園市","楊梅區",3.59
"100Q4","桃園市","大溪區",3.78
"100Q4","桃園市","蘆竹區",3.43
"100Q4","桃園市","大園區",4.21
"100Q4","桃園市","龜山區",3.23
"100Q4","桃園市","龍潭區",3.64
"100Q4","桃園市","新屋區",5.02
"100Q4","桃園市","觀音區",4.51
"100Q4","桃園市","復興區",4.11
"100Q4","台中市","",3.76
"100Q4","台中市","中區",4.12
"100Q4","台中市","東區",3.47
"100Q4","台中市","南區",3.12
"100Q4","台中市","西區",3.27
"100Q4","台中市","北區",3.17
"100Q4","台中市","西屯區",3.33
"100Q4","台中市","南屯區",3.42
"100Q4","台中市","北屯區",3.45
"100Q4","台中市","豐原區",4.14
"100Q4","台中市","東勢區",4.30
"100Q4","台中市","大甲區",4.62
"100Q4","台中市","清水區",4.58
"100Q4","台中市","沙鹿區",4.04
"100Q4","台中市","梧棲區",4.25
"100Q4","台中市","后里區",4.70
"100Q4","台中市","神岡區",4.46
"100Q4","台中市","潭子區",3.67
"100Q4","台中市","大雅區",4.03
"100Q4","台中市","新社區",4.25
"100Q4","台中市","石岡區",4.40
"100Q4","台中市","外埔區",4.53
"100Q4","台中市","大安區",5.00
"100Q4","台中市","烏日區",4.04
"100Q4","台中市","大肚區",4.21
"100Q4","台中市","龍井區",4.54
"100Q4","台中市","霧峰區",4.20
"100Q4","台中市","太平區",3.75
"100Q4","台中市","大里區",3.81
"100Q4","台中市","和平區",3.51
"100Q4","台南市","",3.61
"100Q4","台南市","新營區",3.39
"100Q4","台南市","鹽水區",3.80
"100Q4","台南市","白河區",4.22
"100Q4","台南市","柳營區",4.00
"100Q4","台南市","後壁區",3.97
"100Q4","台南市","東山區",4.46
"100Q4","台南市","麻豆區",3.84
"100Q4","台南市","下營區",4.07
"100Q4","台南市","六甲區",3.99
"100Q4","台南市","官田區",3.89
"100Q4","台南市","大內區",4.17
"100Q4","台南市","佳里區",3.75
"100Q4","台南市","學甲區",3.90
"100Q4","台南市","西港區",4.19
"100Q4","台南市","七股區",4.73
"100Q4","台南市","將軍區",4.41
"100Q4","台南市","北門區",4.66
"100Q4","台南市","新化區",3.92
"100Q4","台南市","善化區",3.63
"100Q4","台南市","新市區",3.84
"100Q4","台南市","安定區",4.06
"100Q4","台南市","山上區",4.37
"100Q4","台南市","玉井區",3.95
"100Q4","台南市","楠西區",4.08
"100Q4","台南市","南化區",4.45
"100Q4","台南市","左鎮區",3.96
"100Q4","台南市","仁德區",3.44
"100Q4","台南市","歸仁區",3.84
"100Q4","台南市","關廟區",4.19
"100Q4","台南市","龍崎區",4.56
"100Q4","台南市","永康區",3.35
"100Q4","台南市","東區",3.31
"100Q4","台南市","南區",3.48
"100Q4","台南市","北區",3.23
"100Q4","台南市","安南區",3.92
"100Q4","台南市","安平區",3.17
"100Q4","台南市","中西區",3.20
"100Q4","高雄市","",3.39
"100Q4","高雄市","鹽埕區",3.05
"100Q4","高雄市","鼓山區",2.99
"100Q4","高雄市","左營區",3.02
"100Q4","高雄市","楠梓區",3.30
"100Q4","高雄市","三民區",3.25
"100Q4","高雄市","新興區",2.92
"100Q4","高雄市","前金區",2.71
"100Q4","高雄市","苓雅區",3.14
"100Q4","高雄市","前鎮區",3.25
"100Q4","高雄市","旗津區",4.35
"100Q4","高雄市","小港區",3.81
"100Q4","高雄市","鳳山區",3.23
"100Q4","高雄市","林園區",4.04
"100Q4","高雄市","大寮區",3.45
"100Q4","高雄市","大樹區",4.29
"100Q4","高雄市","大社區",3.42
"100Q4","高雄市","仁武區",3.23
"100Q4","高雄市","鳥松區",3.17
"100Q4","高雄市","岡山區",3.50
"100Q4","高雄市","橋頭區",3.52
"100Q4","高雄市","燕巢區",4.26
"100Q4","高雄市","田寮區",4.18
"100Q4","高雄市","阿蓮區",4.21
"100Q4","高雄市","路竹區",4.14
"100Q4","高雄市","湖內區",3.55
"100Q4","高雄市","茄萣區",4.45
"100Q4","高雄市","永安區",4.34
"100Q4","高雄市","彌陀區",4.70
"100Q4","高雄市","梓官區",3.86
"100Q4","高雄市","旗山區",3.80
"100Q4","高雄市","美濃區",4.92
"100Q4","高雄市","六龜區",3.66
"100Q4","高雄市","甲仙區",3.63
"100Q4","高雄市","杉林區",4.07
"100Q4","高雄市","內門區",5.47
"100Q4","高雄市","茂林區",4.79
"100Q4","高雄市","桃源區",4.92
"100Q4","高雄市","那瑪夏區",4.76
"100Q4","宜蘭縣","",3.64
"100Q4","宜蘭縣","宜蘭市",3.40
"100Q4","宜蘭縣","羅東鎮",3.57
"100Q4","宜蘭縣","蘇澳鎮",3.79
"100Q4","宜蘭縣","頭城鎮",3.99
"100Q4","宜蘭縣","礁溪鄉",3.70
"100Q4","宜蘭縣","壯圍鄉",4.10
"100Q4","宜蘭縣","員山鄉",3.74
"100Q4","宜蘭縣","冬山鄉",3.49
"100Q4","宜蘭縣","五結鄉",3.48
"100Q4","宜蘭縣","三星鄉",3.67
"100Q4","宜蘭縣","大同鄉",4.52
"100Q4","宜蘭縣","南澳鄉",5.50
"100Q4","新竹縣","",3.86
"100Q4","新竹縣","竹北市",3.47
"100Q4","新竹縣","關西鎮",4.93
"100Q4","新竹縣","新埔鎮",4.28
"100Q4","新竹縣","竹東鎮",3.71
"100Q4","新竹縣","湖口鄉",3.93
"100Q4","新竹縣","橫山鄉",4.22
"100Q4","新竹縣","新豐鄉",4.10
"100Q4","新竹縣","芎林鄉",4.21
"100Q4","新竹縣","寶山鄉",3.66
"100Q4","新竹縣","北埔鄉",4.69
"100Q4","新竹縣","峨眉鄉",4.94
"100Q4","新竹縣","尖石鄉",4.23
"100Q4","新竹縣","五峰鄉",4.12
"100Q4","苗栗縣","",4.14
"100Q4","苗栗縣","苗栗市",3.56
"100Q4","苗栗縣","苑裡鎮",4.71
"100Q4","苗栗縣","通霄鎮",4.92
"100Q4","苗栗縣","竹南鎮",3.84
"100Q4","苗栗縣","頭份鎮",3.79
"100Q4","苗栗縣","後龍鎮",4.73
"100Q4","苗栗縣","卓蘭鎮",4.85
"100Q4","苗栗縣","大湖鄉",4.61
"100Q4","苗栗縣","公館鄉",4.14
"100Q4","苗栗縣","銅鑼鄉",4.45
"100Q4","苗栗縣","南庄鄉",4.32
"100Q4","苗栗縣","頭屋鄉",4.48
"100Q4","苗栗縣","三義鄉",4.38
"100Q4","苗栗縣","西湖鄉",5.55
"100Q4","苗栗縣","造橋鄉",4.49
"100Q4","苗栗縣","三灣鄉",4.34
"100Q4","苗栗縣","獅潭鄉",4.08
"100Q4","苗栗縣","泰安鄉",6.19
"100Q4","彰化縣","",4.67
"100Q4","彰化縣","彰化市",3.88
"100Q4","彰化縣","鹿港鎮",4.82
"100Q4","彰化縣","和美鎮",4.36
"100Q4","彰化縣","北斗鎮",4.04
"100Q4","彰化縣","員林鎮",4.30
"100Q4","彰化縣","溪湖鎮",5.07
"100Q4","彰化縣","田中鎮",4.28
"100Q4","彰化縣","二林鎮",5.72
"100Q4","彰化縣","線西鄉",5.57
"100Q4","彰化縣","伸港鄉",5.22
"100Q4","彰化縣","福興鄉",5.70
"100Q4","彰化縣","秀水鄉",4.91
"100Q4","彰化縣","花壇鄉",4.31
"100Q4","彰化縣","芬園鄉",5.03
"100Q4","彰化縣","大村鄉",5.88
"100Q4","彰化縣","埔鹽鄉",6.86
"100Q4","彰化縣","埔心鄉",4.29
"100Q4","彰化縣","永靖鄉",5.51
"100Q4","彰化縣","社頭鄉",5.42
"100Q4","彰化縣","二水鄉",4.33
"100Q4","彰化縣","田尾鄉",4.38
"100Q4","彰化縣","埤頭鄉",4.74
"100Q4","彰化縣","芳苑鄉",5.55
"100Q4","彰化縣","大城鄉",6.75
"100Q4","彰化縣","竹塘鄉",4.88
"100Q4","彰化縣","溪州鄉",5.47
"100Q4","南投縣","",4.08
"100Q4","南投縣","南投市",3.72
"100Q4","南投縣","埔里鎮",3.90
"100Q4","南投縣","草屯鎮",4.12
"100Q4","南投縣","竹山鎮",3.85
"100Q4","南投縣","集集鎮",4.09
"100Q4","南投縣","名間鄉",4.93
"100Q4","南投縣","鹿谷鄉",4.55
"100Q4","南投縣","中寮鄉",4.62
"100Q4","南投縣","魚池鄉",4.92
"100Q4","南投縣","國姓鄉",4.06
"100Q4","南投縣","水里鄉",3.75
"100Q4","南投縣","信義鄉",5.13
"100Q4","南投縣","仁愛鄉",4.20
"100Q4","雲林縣","",4.41
"100Q4","雲林縣","斗六市",3.63
"100Q4","雲林縣","斗南鎮",3.90
"100Q4","雲林縣","虎尾鎮",3.80
"100Q4","雲林縣","西螺鎮",4.57
"100Q4","雲林縣","土庫鎮",4.78
"100Q4","雲林縣","北港鎮",3.81
"100Q4","雲林縣","古坑鄉",4.59
"100Q4","雲林縣","大埤鄉",4.68
"100Q4","雲林縣","莿桐鄉",4.71
"100Q4","雲林縣","林內鄉",4.50
"100Q4","雲林縣","二崙鄉",5.17
"100Q4","雲林縣","崙背鄉",4.88
"100Q4","雲林縣","麥寮鄉",5.42
"100Q4","雲林縣","東勢鄉",4.98
"100Q4","雲林縣","褒忠鄉",4.88
"100Q4","雲林縣","台西鄉",5.23
"100Q4","雲林縣","元長鄉",4.98
"100Q4","雲林縣","四湖鄉",4.88
"100Q4","雲林縣","口湖鄉",5.54
"100Q4","雲林縣","水林鄉",5.27
"100Q4","嘉義縣","",4.47
"100Q4","嘉義縣","太保市",4.12
"100Q4","嘉義縣","朴子市",4.19
"100Q4","嘉義縣","布袋鎮",4.63
"100Q4","嘉義縣","大林鎮",4.12
"100Q4","嘉義縣","民雄鄉",4.03
"100Q4","嘉義縣","溪口鄉",5.45
"100Q4","嘉義縣","新港鄉",5.15
"100Q4","嘉義縣","六腳鄉",5.25
"100Q4","嘉義縣","東石鄉",5.39
"100Q4","嘉義縣","義竹鄉",4.94
"100Q4","嘉義縣","鹿草鄉",5.02
"100Q4","嘉義縣","水上鄉",3.90
